Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	1	0	05/01/2014	05/01/2014	USD	MY	USD	598117425	0	 	 	 	 	Sports
APPLE	US	com.magshop.ns.rlw.1418.1	 	Rugby League Week 1418	 	IA1	1	2.8	05/01/2014	05/01/2014	USD	TH	USD	738227525	3.99	 	MAG0421	 	 	Sports
APPLE	US	com.magshop.ns.cos.months.12.1	 	Cosmopolitan Australia Subscription_600_365	 	IAY	1	25.45	05/01/2014	05/01/2014	AUD	AU	AUD	642292690	39.99	 	MAG0958	Renewal	1 Year	Lifestyle
APPLE	US	com.magshop.ns.stm.months.1.1	 	Street Machine Magazine Subscription_200_30	 	IAY	2	0	05/01/2014	05/01/2014	AUD	AU	AUD	643505237	0	 	MAG0449	New	1 Month	Lifestyle
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.6months	 	GT Paid Subscription_500_180	 	IAY	2	8.52	05/01/2014	05/01/2014	GBP	GB	GBP	471832471	13.99	 	ACPGT001	Renewal	6 Months	Food & Drink
APPLE	US	com.magshop.ns.rcp.months.12.1	 	recipes+ Subscription_600_365	 	IAY	6	12.72	05/01/2014	05/01/2014	AUD	AU	AUD	575093861	19.99	 	MAG1273	Renewal	1 Year	Food & Drink
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	2	0	05/01/2014	05/01/2014	USD	US	USD	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	16	0	05/01/2014	05/01/2014	TWD	TW	TWD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0352	PBL MEDIA PTY LTD.	Money Magazine Australia	1.3.5	1F	1	0	05/01/2014	05/01/2014	EUR	IT	EUR	574683215	0	 	 	 	 	Finance
APPLE	US	com.magshop.ns.zoo.1333.1	 	ZOO Weekly 1333	 	IA1	1	2.41	05/01/2014	05/01/2014	AUD	AU	AUD	664938348	3.79	 	MAG0553	 	 	Entertainment
APPLE	US	com.mogeneration.acp.qantasmagazine.subscriptions.free	 	QANTAS Free sub	 	IAC	14	0	05/01/2014	05/01/2014	AUD	AU	AUD	501592717	0	 	ACP016	 	 	Travel
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	7F	1	0	05/01/2014	05/01/2014	CNY	CN	CNY	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	1	0	05/01/2014	05/01/2014	EUR	AT	EUR	574650057	0	 	 	 	 	Entertainment
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	7T	1	0	05/01/2014	05/01/2014	GBP	GB	GBP	617924139	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.wheels.subscriptions.1yr	 	Wheels Subscriptions_600_365	 	IAY	2	0	05/01/2014	05/01/2014	AUD	AU	AUD	624343158	0	 	SKU_Bauer_Wheels	New	1 Year	Lifestyle
APPLE	US	com.mogeneration.acp.harpersbazaar.subscriptions3.1year	 	Harpers Auto Renewable Subs_600_365	 	IAY	1	2.8	05/01/2014	05/01/2014	USD	MY	USD	497852766	3.99	 	ACP011	Renewal	1 Year	Entertainment
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	05/01/2014	05/01/2014	EUR	BG	EUR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	3	0	05/01/2014	05/01/2014	GBP	GB	GBP	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	05/01/2014	05/01/2014	ZAR	ZA	ZAR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	6	0	05/01/2014	05/01/2014	USD	VN	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	MAG2414	PBL MEDIA PTY LTD.	Yours Magazine Australia	1.3.8	1F	4	0	05/01/2014	05/01/2014	AUD	AU	AUD	813441022	0	 	 	 	 	Lifestyle
APPLE	US	SKUTRADER_SupplyChainReview	PBL MEDIA PTY LTD.	Supply Chain Review (SCR) for iPad	1.0	1T	1	0	05/01/2014	05/01/2014	USD	MY	USD	561378101	0	 	 	 	 	News
APPLE	US	SKUTRADER_SupplyChainReview	PBL MEDIA PTY LTD.	Supply Chain Review (SCR) for iPad	1.0	1T	1	0	05/01/2014	05/01/2014	RUB	RU	RUB	561378101	0	 	 	 	 	News
APPLE	US	com.magshop.ns.zoo.1401.1	 	ZOO Weekly 1401	 	IA1	1	1.4	05/01/2014	05/01/2014	USD	US	USD	664947204	1.99	 	MAG0553	 	 	Entertainment
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	1F	4	0	05/01/2014	05/01/2014	GBP	GB	GBP	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	7F	51	0	05/01/2014	05/01/2014	AUD	AU	AUD	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	1F	67	0	05/01/2014	05/01/2014	AUD	AU	AUD	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	7F	7	0	05/01/2014	05/01/2014	NZD	NZ	NZD	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0536	PBL MEDIA PTY LTD.	Woman's Day	1.3.5	1F	110	0	05/01/2014	05/01/2014	AUD	AU	AUD	547520978	0	 	 	 	 	Entertainment
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	57	0	05/01/2014	05/01/2014	AUD	AU	AUD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	4	0	05/01/2014	05/01/2014	NZD	NZ	NZD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	5	0	05/01/2014	05/01/2014	AUD	AU	AUD	639977537	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.mot.1405.1	 	Motor 1405	 	IA1	4	4.13	05/01/2014	05/01/2014	AUD	AU	AUD	645783480	6.49	 	MAG0355	 	 	Lifestyle
APPLE	US	com.magshop.ns.new.1418.1	 	NW 1418	 	IA1	47	1.9	05/01/2014	05/01/2014	AUD	AU	AUD	738227029	2.99	 	MAG0369	 	 	Entertainment
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.6months	 	GT Paid Subscription_500_180	 	IAY	19	15.9	05/01/2014	05/01/2014	AUD	AU	AUD	471832471	24.99	 	ACPGT001	Renewal	6 Months	Food & Drink
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	1	0	05/01/2014	05/01/2014	INR	IN	INR	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	3	0	05/01/2014	05/01/2014	GBP	GB	GBP	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	1	0	05/01/2014	05/01/2014	RUB	RU	RUB	639967384	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.amw.1409.1	 	AMCN 1409	 	IA1	12	3.81	05/01/2014	05/01/2014	AUD	AU	AUD	738190913	5.99	 	MAG0067	 	 	Sports
APPLE	US	com.magshop.ns.mon.months.1.1	 	Money Subscription_200_30	 	IAY	1	1.21	05/01/2014	05/01/2014	GBP	GB	GBP	575093467	1.99	 	MAG0352	Renewal	1 Month	Finance
APPLE	US	com.mogeneration.acp.harpersbazaar.2014.spring	 	Harper's Spring Summer 2014	 	IA1	2	2.41	05/01/2014	05/01/2014	AUD	AU	AUD	551502519	3.79	 	ACP011	 	 	Entertainment
APPLE	US	MAG0449	PBL MEDIA PTY LTD.	Street Machine Magazine	1.3.5	1F	6	0	05/01/2014	05/01/2014	USD	US	USD	639978561	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.cos.months.6.1	 	Cosmopolitan Australia Subscription_500_180	 	IAY	4	13.99	05/01/2014	05/01/2014	AUD	AU	AUD	642292681	21.99	 	MAG0958	Renewal	6 Months	Lifestyle
APPLE	US	com.magshop.ns.zoo.1347.1	 	ZOO Weekly 1347	 	IA1	1	2.41	05/01/2014	05/01/2014	AUD	AU	AUD	664943931	3.79	 	MAG0553	 	 	Entertainment
APPLE	US	com.magshop.ns.zoo.1416.1	 	ZOO Weekly 1416	 	IA1	4	1.9	05/01/2014	05/01/2014	AUD	AU	AUD	738259658	2.99	 	MAG0553	 	 	Entertainment
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	4	0	05/01/2014	05/01/2014	TRY	TR	TRY	823254501	0	 	 	 	 	Lifestyle
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	1	0	05/01/2014	05/01/2014	EUR	AT	EUR	823254501	0	 	 	 	 	Lifestyle
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	3	0	05/01/2014	05/01/2014	SEK	SE	SEK	823254501	0	 	 	 	 	Lifestyle
APPLE	US	MAG0001	PBL MEDIA PTY LTD.	Magshop	2.4.1	1F	10	0	05/01/2014	05/01/2014	AUD	AU	AUD	378036778	0	 	 	 	 	Lifestyle
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	3	0	05/01/2014	05/01/2014	NZD	NZ	NZD	813461450	0	 	 	 	 	Lifestyle
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	2	0	05/01/2014	05/01/2014	CAD	CA	CAD	639977537	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	05/01/2014	05/01/2014	IDR	ID	IDR	735558949	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	05/01/2014	05/01/2014	USD	KR	USD	735558949	0	 	 	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	05/01/2014	05/01/2014	USD	MO	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	MAG0352	PBL MEDIA PTY LTD.	Money Magazine Australia	1.3.5	1F	43	0	05/01/2014	05/01/2014	AUD	AU	AUD	574683215	0	 	 	 	 	Finance
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	7F	1	0	05/01/2014	05/01/2014	TRY	TR	TRY	574676839	0	 	 	 	 	Food & Drink
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	1F	1	0	05/01/2014	05/01/2014	SAR	SA	SAR	574676839	0	 	 	 	 	Food & Drink
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	7F	1	0	05/01/2014	05/01/2014	USD	PH	USD	574676839	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.mon.months.6.1	 	Money Subscription_500_180	 	IAY	2	0	05/01/2014	05/01/2014	AUD	AU	AUD	575093468	0	 	MAG0352	New	6 Months	Finance
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	4	0	05/01/2014	05/01/2014	EUR	FR	EUR	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	2	0	05/01/2014	05/01/2014	SGD	SG	SGD	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	2	0	05/01/2014	05/01/2014	EUR	IE	EUR	622413964	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.wdw.months.12.1	 	Woman's Day Subscription_600_365	 	IAY	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	547528608	0	 	MAG0536	New	1 Year	Entertainment
APPLE	US	au.com.acpmagazines.aww.subscriptions.6months	 	AWW Paid Subscription_500_180	 	IAY	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	471821269	0	 	ACP003	New	6 Months	Entertainment
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	7F	12	0	05/01/2014	05/01/2014	AUD	AU	AUD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.zoo.months.1.1	 	ZOO Subscription_200_30	 	IAY	8	5.72	05/01/2014	05/01/2014	AUD	AU	AUD	626544914	8.99	 	MAG0553	Renewal	1 Month	Entertainment
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	7F	18	0	05/01/2014	05/01/2014	AUD	AU	AUD	574650057	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.win.1404.1	 	Gourmet Traveller WINE 2014-04	 	IA1	1	33.6	05/01/2014	05/01/2014	HKD	HK	HKD	738173169	48	 	MAG0001	 	 	Lifestyle
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	1	0	05/01/2014	05/01/2014	EUR	IE	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	7	0	05/01/2014	05/01/2014	EUR	DE	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	4	0	05/01/2014	05/01/2014	EUR	NL	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	1T	1	0	05/01/2014	05/01/2014	EUR	FR	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	au.com.bauermedia.wwmag.subscriptions.1mth	 	Weight Watchers Subscriptions_200_30	 	IAY	1	2.79	05/01/2014	05/01/2014	NZD	NZ	NZD	646627178	3.99	 	SKU_Bauer_WeightWatchers	Renewal	1 Month	Health & Fitness
APPLE	US	SKU_Bauer_ElleMag	PBL MEDIA PTY LTD.	ELLE Australia	1.0.10	1T	14	0	05/01/2014	05/01/2014	AUD	AU	AUD	694551705	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.hng.subs.onemth	 	House and Garden Subscriptions_200_30	 	IAY	1	3.18	05/01/2014	05/01/2014	AUD	AU	AUD	743042926	4.99	 	SKU_Bauer_HNG	Renewal	1 Month	Lifestyle
APPLE	US	au.com.acpmagazines.awwrecipes.15minutemeals	 	15 Minute Meals	 	IA1	1	3.34	05/01/2014	05/01/2014	GBP	GB	GBP	737551588	5.49	 	ACP_AWW_Recipes	 	 	Food & Drink
APPLE	US	au.com.acpmagazines.awwrecipes.subscriptions.1mth	 	The Australian Women’s Weekly Cookbooks Subscriptions_200_30	 	IAY	1	4.9	05/01/2014	05/01/2014	CAD	CA	CAD	617841288	6.99	 	ACP_AWW_Recipes	New	1 Month	Food & Drink
APPLE	US	au.com.acpmagazines.gourmettraveller.2013.september	 	GT September 2013	 	IA1	1	3.5	05/01/2014	05/01/2014	USD	CL	USD	654861382	4.99	 	ACPGT001	 	 	Food & Drink
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	1T	1	0	05/01/2014	05/01/2014	JPY	JP	JPY	661038898	0	 	 	 	 	Education
APPLE	US	SKUTRADER_DealsOnWheels	PBL MEDIA PTY LTD.	Deals On Wheels for iPad	1.1	1T	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	546231887	0	 	 	 	 	News
APPLE	US	au.com.bauermedia.wwmag.subscriptions.1mth	 	Weight Watchers Subscriptions_200_30	 	IAY	1	7.69	05/01/2014	05/01/2014	AED	AE	AED	646627178	10.99	 	SKU_Bauer_WeightWatchers	Renewal	1 Month	Health & Fitness
APPLE	US	com.magshop.ns.otd.months.2.1	 	Australian Geographic Outdoor Magazine Subscription_300_60	 	IAY	1	0	05/01/2014	05/01/2014	HKD	HK	HKD	642291044	0	 	MAG0053	New	2 Months	Lifestyle
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	1T	1	0	05/01/2014	05/01/2014	EUR	IT	EUR	661038898	0	 	 	 	 	Education
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	05/01/2014	05/01/2014	EUR	PT	EUR	661038898	0	 	 	 	 	Education
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	1T	1	0	05/01/2014	05/01/2014	INR	IN	INR	661038898	0	 	 	 	 	Education
APPLE	US	com.magshop.ns.fbf.months.6.1	 	4x4 Magazine Australia Subscription_500_180	 	IAY	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	642632757	0	 	MAG0004	New	6 Months	Lifestyle
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	7T	91	0	05/01/2014	05/01/2014	AUD	AU	AUD	617924139	0	 	 	 	 	Lifestyle
APPLE	US	ACP003	PBL MEDIA PTY LTD.	The Australian Women's Weekly	1.10.0	1T	1	0	05/01/2014	05/01/2014	SAR	SA	SAR	384025506	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.mon.1209.1	 	Money 1209	 	IA1	1	4.13	05/01/2014	05/01/2014	AUD	AU	AUD	575091672	6.49	 	MAG0352	 	 	Finance
APPLE	US	ACP011	PBL MEDIA PTY LTD.	Harper’s BAZAAR Australia Runway Report	1.6.1	7T	9	0	05/01/2014	05/01/2014	AUD	AU	AUD	448250232	0	 	 	 	 	Entertainment
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	223	0	05/01/2014	05/01/2014	AUD	AU	AUD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	1T	3	0	05/01/2014	05/01/2014	SAR	SA	SAR	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	4	0	05/01/2014	05/01/2014	HKD	HK	HKD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	NZ_CO_ACPMEDIA_NORTHSOUTH	PBL MEDIA PTY LTD.	North & South	1.6.0	7F	1	0	05/01/2014	05/01/2014	NZD	NZ	NZD	378396346	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.zoo.1419.1	 	ZOO Weekly 1419	 	IA1	3	1.4	05/01/2014	05/01/2014	USD	US	USD	738259672	1.99	 	MAG0553	 	 	Entertainment
APPLE	US	com.magshop.asm.1405.1	 	Australian Motorcyclist 2014-05	 	IA1	1	5.72	05/01/2014	05/01/2014	AUD	AU	AUD	853385010	8.99	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	7F	19	0	05/01/2014	05/01/2014	AUD	AU	AUD	574676839	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.vex.0080.1	 	V8X 2014-02	 	IA1	1	5.72	05/01/2014	05/01/2014	AUD	AU	AUD	840629636	8.99	 	MAG0001	 	 	Lifestyle
APPLE	US	au.com.bauermedia.wwmag.2014.05.issue	 	WW Mag 2014.05 - May issue	 	IA1	1	2.8	05/01/2014	05/01/2014	USD	MY	USD	648323945	3.99	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	MAG2414	PBL MEDIA PTY LTD.	Yours Magazine Australia	1.3.8	1F	1	0	05/01/2014	05/01/2014	EUR	DE	EUR	813441022	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.zoo.1306.1	 	ZOO Weekly 1306	 	IA1	1	2.1	05/01/2014	05/01/2014	USD	US	USD	622440194	2.99	 	MAG0553	 	 	Entertainment
APPLE	US	com.magshop.ns.mon.months.1.1	 	Money Subscription_200_30	 	IAY	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	575093467	0	 	MAG0352	New	1 Month	Finance
APPLE	US	com.magshop.ns.zoo.1410.1	 	ZOO Weekly 1410	 	IA1	1	1.4	05/01/2014	05/01/2014	USD	US	USD	738259632	1.99	 	MAG0553	 	 	Entertainment
APPLE	US	com.magshop.ns.gme.months.6.1	 	Good Health Subscription_500_180	 	IAY	2	0	05/01/2014	05/01/2014	AUD	AU	AUD	575094512	0	 	MAG0253	New	6 Months	Health & Fitness
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	1	16.1	05/01/2014	05/01/2014	HKD	HK	HKD	471819015	23	 	ACP003	Renewal	1 Month	Entertainment
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	1	63	05/01/2014	05/01/2014	TWD	TW	TWD	471819015	90	 	ACP003	Renewal	1 Month	Entertainment
APPLE	US	com.magshop.ns.stm.1405.1	 	Street Machine 1405	 	IA1	1	4.13	05/01/2014	05/01/2014	AUD	AU	AUD	645423647	6.49	 	MAG0449	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.3months	 	GT Paid Subscription_400_90	 	IAY	14	8.27	05/01/2014	05/01/2014	AUD	AU	AUD	471832470	12.99	 	ACPGT001	Renewal	3 Months	Food & Drink
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	1T	5	0	05/01/2014	05/01/2014	CAD	CA	CAD	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	11	0	05/01/2014	05/01/2014	CAD	CA	CAD	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.cos.months.1.1	 	Cosmopolitan Australia Subscription_200_30	 	IAY	1	12.6	05/01/2014	05/01/2014	CNY	CN	CNY	642292678	18	 	MAG0958	Renewal	1 Month	Lifestyle
APPLE	US	com.magshop.ns.shp.1408.1	 	Shop Til you Drop 1408	 	IA1	5	1.9	05/01/2014	05/01/2014	AUD	AU	AUD	756311503	2.99	 	MAG0430	 	 	Lifestyle
APPLE	US	GTRG2014	PBL MEDIA PTY LTD.	GT 2014 Restaurant Guide	1.2.5	1	5	0	05/01/2014	05/01/2014	USD	US	USD	705700418	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.amw.1408.1	 	Australian Motorcycle News 1408	 	IA1	1	3.81	05/01/2014	05/01/2014	AUD	AU	AUD	734187157	5.99	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	1	0	05/01/2014	05/01/2014	EUR	IT	EUR	823384894	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.you.months.1.1	 	Yours Magazine  Subscription_200_30	 	IAY	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	824461663	0	 	MAG2414	New	1 Month	Lifestyle
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	6	0	05/01/2014	05/01/2014	USD	BR	USD	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG0256	PBL MEDIA PTY LTD.	Gourmet Traveller WINE Magazine	1.3.5	1F	1	0	05/01/2014	05/01/2014	USD	KR	USD	639981929	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.rlw.1418.1	 	Rugby League Week 1418	 	IA1	1	1.52	05/01/2014	05/01/2014	GBP	GB	GBP	738227525	2.49	 	MAG0421	 	 	Sports
APPLE	US	com.magshop.ns.win.months.6.1	 	Gourmet Traveller WINE Magazine Subscription_500_180	 	IAY	1	10.81	05/01/2014	05/01/2014	AUD	AU	AUD	642293815	16.99	 	MAG0256	Renewal	6 Months	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	10	0	05/01/2014	05/01/2014	AUD	AU	AUD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	1T	8	0	05/01/2014	05/01/2014	AUD	AU	AUD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.hgn.1405.1	 	House & Garden 2014-05	 	IA1	3	4.13	05/01/2014	05/01/2014	AUD	AU	AUD	734130713	6.49	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	7	0	05/01/2014	05/01/2014	USD	VN	USD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	14	0	05/01/2014	05/01/2014	USD	MY	USD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0352	PBL MEDIA PTY LTD.	Money Magazine Australia	1.3.5	7F	1	0	05/01/2014	05/01/2014	SGD	SG	SGD	574683215	0	 	 	 	 	Finance
APPLE	US	com.magshop.amw.1409.1	 	Australian Motorcycle News 1409	 	IA1	20	3.81	05/01/2014	05/01/2014	AUD	AU	AUD	734187161	5.99	 	MAG0001	 	 	Lifestyle
APPLE	US	au.com.bauermedia.wheels.subscriptions.6mth	 	Wheels Subscriptions_500_180	 	IAY	1	15.9	05/01/2014	05/01/2014	AUD	AU	AUD	624343157	24.99	 	SKU_Bauer_Wheels	Renewal	6 Months	Lifestyle
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	7T	1	0	05/01/2014	05/01/2014	USD	PK	USD	617924139	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	05/01/2014	05/01/2014	EUR	DE	EUR	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	05/01/2014	05/01/2014	USD	AM	USD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	05/01/2014	05/01/2014	EUR	BE	EUR	817999055	0	 	 	 	 	Lifestyle
